(None, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(123.36935335366366, [None, None, 21834.66796875, None])
(127.62956624558198, [129.19921875, 21791.6015625, 21834.66796875, 86.1328125])
(124.84467079821677, [None, 21791.6015625, 21834.66796875, None])
(127.0955248023295, [86.1328125, 21791.6015625, 21834.66796875, 21834.66796875])
(126.15664275261308, [None, 21791.6015625, 21834.66796875, 21834.66796875])
(126.18064123185233, [129.19921875, None, 21834.66796875, 21834.66796875])
(122.97960298700659, [None, 21791.6015625, 21834.66796875, 21834.66796875])
(126.2351587593556, [129.19921875, 21791.6015625, None, None])
(125.13514818727106, [129.19921875, 21791.6015625, 129.19921875, 21791.6015625])
(123.54645419293772, [None, 21791.6015625, None, 21791.6015625])
(124.4882304570213, [21834.66796875, None, 86.1328125, None])
(124.36040428745287, [21834.66796875, 21920.80078125, None, 21834.66796875])
(123.51143953842265, [None, None, 86.1328125, None])
(122.11925798448965, [21920.80078125, 21791.6015625, None, 215.33203125])
(123.78660223692563, [21920.80078125, 21791.6015625, 129.19921875, None])
(121.76385622378893, [None, 21791.6015625, 129.19921875, 21834.66796875])
(123.02240840435377, [21834.66796875, None, None, 21834.66796875])
(123.74803528062267, [21834.66796875, 86.1328125, 21834.66796875, 21834.66796875])
(121.22335145303069, [21834.66796875, None, 21834.66796875, 21834.66796875])
(122.92376661096291, [None, 86.1328125, None, None])
(123.02380920125259, [21920.80078125, 86.1328125, 21791.6015625, 215.33203125])
(122.40009593748049, [21920.80078125, 86.1328125, None, 215.33203125])
(120.52491444196016, [None, 86.1328125, 215.33203125, 215.33203125])
(121.68368362205254, [86.1328125, 86.1328125, 215.33203125, 215.33203125])
(121.48662683961405, [86.1328125, 86.1328125, None, None])
(120.7653416643929, [86.1328125, 86.1328125, 21834.66796875, 86.1328125])
(121.34087128009624, [86.1328125, 86.1328125, 21834.66796875, 86.1328125])
(122.06906057644261, [86.1328125, 86.1328125, None, 86.1328125])
(120.97130340966095, [86.1328125, 86.1328125, 86.1328125, 86.1328125])
(120.17287677038482, [None, None, None, None])
(119.88663616154311, [86.1328125, 21834.66796875, 129.19921875, 215.33203125])
(121.07414167330391, [86.1328125, 21834.66796875, 129.19921875, None])
(121.02113923807339, [86.1328125, 21834.66796875, None, 21834.66796875])
(126.67551924661552, [None, 21834.66796875, 215.33203125, 21834.66796875])
(128.31443843496328, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(124.41869440964629, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(124.97428682349553, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(126.16617184113777, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(124.74640820626989, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(127.45305201605218, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(123.68287724487432, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(126.46564738604853, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(125.14279658584996, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(124.04174781968754, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(125.25934211829363, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(123.10717695176342, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(126.79681382384076, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(121.00089772371905, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(125.31294671433665, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(124.7717323605348, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(127.42470285326962, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(126.65980884822746, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(122.30499369403651, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(127.19890284711715, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(125.00331082886942, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(121.37180373735458, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(123.50626919781965, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(125.70282764395171, [215.33203125, 21834.66796875, 215.33203125, 21834.66796875])
(124.12683606113714, [215.33203125, None, 215.33203125, None])
(124.02624556827932, [215.33203125, 215.33203125, 215.33203125, 21834.66796875])
(124.63165946927609, [215.33203125, 215.33203125, 215.33203125, 21834.66796875])
(121.690723327923, [215.33203125, 215.33203125, 215.33203125, 21834.66796875])
(120.62528631409694, [215.33203125, 215.33203125, 215.33203125, 21834.66796875])
(122.67408838635635, [215.33203125, 215.33203125, 215.33203125, 21834.66796875])
(123.18588400495199, [215.33203125, 215.33203125, 215.33203125, 21834.66796875])
(121.6819029723749, [215.33203125, 215.33203125, 215.33203125, 21834.66796875])
(122.27230683708248, [215.33203125, 215.33203125, 215.33203125, 21834.66796875])
(125.67528560777521, [215.33203125, 215.33203125, 215.33203125, 21834.66796875])
(124.94131637012052, [215.33203125, 215.33203125, 215.33203125, None])
(123.40708128438285, [None, None, None, 172.265625])
(125.24463809605996, [215.33203125, 172.265625, 21877.734375, 172.265625])
(127.84878258096997, [215.33203125, 172.265625, 21877.734375, 172.265625])
(127.01838148306315, [215.33203125, 172.265625, 21877.734375, 172.265625])
(124.94169764940281, [215.33203125, 172.265625, None, 172.265625])
(122.45629181273424, [215.33203125, 172.265625, 172.265625, 172.265625])
(122.44795564045718, [215.33203125, 172.265625, 172.265625, 172.265625])
(124.06506331801516, [215.33203125, 172.265625, 172.265625, 172.265625])
(125.40563613348567, [215.33203125, 172.265625, 172.265625, 172.265625])
(125.71965391957592, [215.33203125, 172.265625, 172.265625, 172.265625])
(124.52681745160984, [215.33203125, 172.265625, 172.265625, 172.265625])
(123.03553957087814, [215.33203125, 172.265625, 172.265625, 172.265625])
(122.48428409331513, [215.33203125, 172.265625, 172.265625, 172.265625])
(122.87602556701194, [215.33203125, 172.265625, 172.265625, 172.265625])
(123.76342072497246, [215.33203125, 172.265625, 172.265625, 172.265625])
(125.1216641793868, [215.33203125, 172.265625, 172.265625, 172.265625])
(125.43893199347117, [215.33203125, 172.265625, 172.265625, 172.265625])
(124.16615248309401, [215.33203125, 172.265625, 172.265625, 172.265625])
(122.43577684216221, [215.33203125, 172.265625, 172.265625, 172.265625])
(122.37359643084739, [215.33203125, 172.265625, 172.265625, 172.265625])
(121.9970830726502, [215.33203125, 172.265625, 172.265625, 172.265625])
(122.05438791614034, [215.33203125, 172.265625, 172.265625, 172.265625])
(123.56342129111869, [215.33203125, 172.265625, 172.265625, 172.265625])
(124.22068244216581, [215.33203125, 172.265625, 172.265625, 172.265625])
(123.42693709768494, [215.33203125, 172.265625, 172.265625, 172.265625])
(121.72793068792112, [215.33203125, 172.265625, 172.265625, 172.265625])
(120.6385405149855, [215.33203125, 172.265625, 172.265625, 172.265625])
(120.73417170414947, [215.33203125, 172.265625, 172.265625, 172.265625])
(121.29561380282198, [215.33203125, 172.265625, 172.265625, 172.265625])
(122.26836443687858, [215.33203125, 172.265625, 172.265625, 172.265625])
(122.68371465567984, [215.33203125, 172.265625, 172.265625, 172.265625])
(122.10018631977556, [215.33203125, 172.265625, 172.265625, 172.265625])
(123.74926262053481, [215.33203125, 172.265625, 172.265625, 172.265625])
(126.86916681191796, [215.33203125, 172.265625, 172.265625, 172.265625])
(127.22608645785103, [215.33203125, None, None, None])
(126.13857793177573, [215.33203125, 215.33203125, 21791.6015625, 21920.80078125])
(126.37157547937413, [215.33203125, 215.33203125, None, 21920.80078125])
(127.18734865748773, [None, None, 21834.66796875, None])
(128.58070323447438, [215.33203125, 86.1328125, None, 21791.6015625])
(125.47424121656796, [215.33203125, None, 215.33203125, None])
(127.25531902354213, [None, 21791.6015625, None, 21834.66796875])
(128.4369929542653, [215.33203125, 21791.6015625, 21920.80078125, 21834.66796875])
(126.4007910936512, [215.33203125, 21791.6015625, None, None])
(127.35475936374625, [None, 21791.6015625, 21920.80078125, 21834.66796875])
(125.22401645888851, [21834.66796875, 21791.6015625, None, 21834.66796875])
(125.95091541633154, [None, None, 215.33203125, None])
(125.46905502179426, [21791.6015625, 21963.8671875, 215.33203125, 21834.66796875])
(123.52074013590105, [21791.6015625, None, 215.33203125, 21834.66796875])
(127.32017398862706, [None, 215.33203125, 215.33203125, 21834.66796875])
(123.34105136686965, [21920.80078125, 215.33203125, 215.33203125, 21834.66796875])
(126.59798806380405, [None, 215.33203125, 215.33203125, 21834.66796875])
(125.20528938649777, [215.33203125, 215.33203125, 215.33203125, 21834.66796875])
(123.50804202147357, [215.33203125, 215.33203125, 215.33203125, None])
(121.74591866440586, [None, None, None, 21791.6015625])
(124.19570617335555, [215.33203125, 21834.66796875, 21920.80078125, None])
(125.31627921983726, [215.33203125, None, None, 215.33203125])
(122.8106463816483, [None, 21920.80078125, 21834.66796875, None])
(125.33595016874777, [21834.66796875, 21920.80078125, 21834.66796875, 215.33203125])
(123.78431606412333, [None, 21920.80078125, None, 215.33203125])
(120.29228139814069, [86.1328125, None, 129.19921875, 215.33203125])
(121.87226824796463, [None, 21920.80078125, None, None])
(124.20855213245116, [215.33203125, None, 21791.6015625, 21834.66796875])
(122.27828251900266, [215.33203125, 215.33203125, None, None])
(122.80689340261057, [None, None, 21834.66796875, 129.19921875])
(123.27471807146965, [215.33203125, 21834.66796875, 21834.66796875, None])
(122.60504852016611, [215.33203125, None, None, 215.33203125])
(120.51887338427738, [None, 21834.66796875, 86.1328125, None])
(126.88701267699786, [215.33203125, None, 86.1328125, 21791.6015625])
(130.46925384578216, [215.33203125, 215.33203125, None, 21791.6015625])
(126.12986785240147, [215.33203125, 215.33203125, 215.33203125, None])
(125.72216662668568, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(129.25456540629582, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.47600207998909, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.02671679454936, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.3849651888337, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.14814933381649, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.90369787011304, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.7060560082101, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.26681852327381, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.63766530788104, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.60157719475136, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.63456820981446, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.56299947654134, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.23846303626544, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.23786335601764, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(129.07441750600918, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.32393551400267, [None, None, None, None])
(127.6398943027126, [215.33203125, 21834.66796875, 258.3984375, 21791.6015625])
(128.37273967897178, [215.33203125, 21834.66796875, 258.3984375, 21791.6015625])
(120.92508733494513, [215.33203125, None, 258.3984375, None])
(125.15208298306726, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(128.0073379639292, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(123.78385169031017, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(123.11119094471123, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(127.16282429641014, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(123.7613646631781, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(120.3711488279549, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(124.24164054475463, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(125.1055513232335, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(119.09488943409826, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(122.96676969524752, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(124.70164902147816, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(123.29958832669445, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(123.4775794761413, [215.33203125, 215.33203125, 258.3984375, 21834.66796875])
(127.63750302162434, [215.33203125, 215.33203125, None, 21834.66796875])
(125.45310916217927, [215.33203125, 215.33203125, 215.33203125, None])
(123.82522790677547, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.9349029316819, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.93249087807219, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.2370076928234, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.04402022538721, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.05703655454039, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.84541849380855, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.81570558515044, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.24381439124673, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.2378053736514, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.07107520590199, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.76993735140933, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.98414580990989, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.54023490892381, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.22375838362458, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.45360562998893, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.40654514735107, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.80223093391102, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.23067473274098, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.10139734571767, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.65806227526272, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.10454432462083, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.72206762381981, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.01170843910133, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.02523702483909, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.37243351062332, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.75885726270347, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.62086865796783, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.88459611642105, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(118.12938191394949, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.71990230069437, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.90548370785501, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.55361853607737, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.2043924981854, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(129.73825585198622, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.69780256180779, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.64305524538184, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.04244223700229, [None, None, None, None])
(126.61160661645243, [172.265625, 21963.8671875, 86.1328125, 301.46484375])
(124.5868732981755, [None, 21963.8671875, None, None])
(126.91768255936219, [215.33203125, None, 21877.734375, 21834.66796875])
(126.30735520274122, [215.33203125, 215.33203125, None, 21834.66796875])
(124.69730279716549, [215.33203125, 215.33203125, 215.33203125, 21834.66796875])
(123.11880026407592, [215.33203125, 215.33203125, 215.33203125, None])
(124.15939733058497, [None, None, None, 172.265625])
(121.07924653892346, [129.19921875, 86.1328125, 301.46484375, None])
(123.9303315345193, [129.19921875, None, None, 21877.734375])
(123.84034989195703, [None, 215.33203125, 86.1328125, None])
(124.67959818734059, [215.33203125, 215.33203125, 86.1328125, 21834.66796875])
(122.58954501239731, [215.33203125, 215.33203125, 86.1328125, 21834.66796875])
(124.34554165768567, [215.33203125, 215.33203125, 86.1328125, None])
(122.76253014187786, [None, None, 86.1328125, 21963.8671875])
(121.4207872092873, [172.265625, 21877.734375, None, None])
(119.89745454152926, [None, None, 215.33203125, 129.19921875])
(122.99297933534588, [21963.8671875, 21877.734375, 215.33203125, None])
(122.99182106164383, [None, None, 215.33203125, 215.33203125])
(122.10982908877347, [215.33203125, 21834.66796875, 215.33203125, 215.33203125])
(120.79926291568256, [215.33203125, 21834.66796875, 215.33203125, 215.33203125])
(122.17408598706312, [None, None, None, None])
(122.113906585286, [21963.8671875, 86.1328125, 258.3984375, 21920.80078125])
(121.46002196533158, [None, None, None, None])
(119.83272482996212, [215.33203125, 129.19921875, 172.265625, 86.1328125])
(121.91723062967114, [215.33203125, None, None, 86.1328125])
(121.64319268614503, [215.33203125, 86.1328125, 21963.8671875, 86.1328125])
(121.1688465793268, [None, 86.1328125, None, 86.1328125])
(128.51156507402612, [215.33203125, 86.1328125, 21834.66796875, 86.1328125])
(125.86597109163574, [215.33203125, 86.1328125, 21834.66796875, 86.1328125])
(123.63719455281131, [215.33203125, 86.1328125, 21834.66796875, 86.1328125])
(124.23515545557098, [215.33203125, None, 21834.66796875, None])
(127.44022885644155, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(122.06415890692466, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(124.3620652749511, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(124.09962580207372, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(124.07875730463718, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(124.70301768104234, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(122.71771636154931, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(125.25822280355246, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(121.1634029771655, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(124.99293047637505, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(122.30555908252344, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(124.19351293826583, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(123.6336081966052, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(121.29894138356508, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(127.77502475433765, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(126.45763735096617, [215.33203125, 215.33203125, 21834.66796875, 21834.66796875])
(123.73836041211825, [215.33203125, 215.33203125, None, None])
(125.37404559844539, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(127.95896328181796, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(126.3387344207871, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(124.80989756724698, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(125.42981578430228, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(123.04578417962672, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(121.58736251567797, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(124.3306747351722, [215.33203125, 215.33203125, 215.33203125, None])
(125.44418764855232, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.01177932787266, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.66331755463648, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.51031862154039, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.15567857979703, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.44177337214984, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(126.54045273055182, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.50267056994085, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.05500625368616, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.92553750497208, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.40224202007644, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.09343918525914, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.27254591756875, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.58244814976825, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.17022385643482, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.93959098474723, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.12027190041638, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(123.45211764640209, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.69574908613231, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.14631053376075, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(122.05883461264546, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.49266814994986, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.21018708561112, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.09885083380857, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.63803428074038, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.7721642298499, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.8732831496084, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.09342424643607, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.64926470856948, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.9701429122848, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.4041793334914, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.81926009244087, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.16296535034084, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.37281521037924, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.47921995049413, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.42324623219298, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.66838139185406, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(119.9745544540589, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(120.67944752151037, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(121.79790937679644, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.7308845044611, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(128.56035579929215, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.73973312049006, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(125.3617558897422, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(127.6795562429628, [None, None, None, None])
(126.84616769456974, [21791.6015625, 21920.80078125, 215.33203125, 258.3984375])
(126.59126680545343, [None, 21920.80078125, 215.33203125, None])
(126.72806762399878, [21791.6015625, 21920.80078125, 215.33203125, 215.33203125])
(125.6124014164534, [21791.6015625, 21920.80078125, 215.33203125, 215.33203125])
(124.28620099339636, [None, None, 215.33203125, 215.33203125])
(126.72570593810423, [21791.6015625, 21920.80078125, 215.33203125, 215.33203125])
(124.94052791197998, [21791.6015625, None, 215.33203125, 215.33203125])
(125.28583246820989, [None, 21920.80078125, 215.33203125, 215.33203125])
(125.1646385795388, [21791.6015625, 21920.80078125, 215.33203125, 215.33203125])
(123.19826283161645, [21791.6015625, None, 215.33203125, 215.33203125])
(123.45481431348404, [None, 215.33203125, 215.33203125, 215.33203125])
(124.652598133203, [21791.6015625, 215.33203125, 215.33203125, 215.33203125])
(123.5660299058472, [21791.6015625, 215.33203125, 215.33203125, 215.33203125])
(120.32970833169838, [None, None, None, None])
(124.5207552901218, [21791.6015625, 129.19921875, 21877.734375, 258.3984375])
(123.36008468600537, [21791.6015625, None, None, None])
(122.35766207545905, [None, 215.33203125, 21834.66796875, 21920.80078125])
(122.74385874962715, [215.33203125, 215.33203125, 21834.66796875, 21920.80078125])
(121.71277583102501, [215.33203125, 215.33203125, 21834.66796875, None])
(122.35028556163027, [None, None, 21834.66796875, 21920.80078125])
(123.79416801158837, [21791.6015625, 21920.80078125, None, 21920.80078125])
(121.40749834208292, [21791.6015625, 21920.80078125, 21920.80078125, 21920.80078125])
(119.80698192027032, [None, 21920.80078125, 21920.80078125, 21920.80078125])
(121.43517241393488, [21791.6015625, None, None, None])
(121.8012057213424, [None, 21920.80078125, 215.33203125, 21834.66796875])
(119.56374744616988, [215.33203125, 21920.80078125, 215.33203125, 21834.66796875])
(121.97655794738628, [215.33203125, 21920.80078125, 215.33203125, None])
(117.92975614880251, [None, None, None, 21791.6015625])
(119.9472409427723, [21920.80078125, 129.19921875, 21877.734375, None])
(123.59704138673874, [21920.80078125, None, None, 215.33203125])
(129.1904079565267, [None, 215.33203125, 21834.66796875, 215.33203125])
(123.43101234608491, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(124.1662460309679, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(126.90954900777506, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(122.99203743862519, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(125.14434341101293, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(122.11583658896558, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(125.97837595411833, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(122.14836958227497, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(124.37834648959335, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(123.6234443093617, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(123.56412936595875, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(124.31522070256376, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(122.13694593205531, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(124.74363063350667, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(120.6808331740222, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(127.06974889273702, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(126.93084396819727, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(120.61872841097939, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(126.094793662076, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(126.46288853081437, [21834.66796875, 215.33203125, 21834.66796875, 215.33203125])
(122.48242792764948, [None, 215.33203125, None, 215.33203125])
(124.3531638214788, [215.33203125, 215.33203125, 21834.66796875, 215.33203125])
(126.48462781481595, [215.33203125, 215.33203125, 21834.66796875, 215.33203125])
(124.47384954884015, [215.33203125, 215.33203125, 21834.66796875, 215.33203125])
(123.72624918374305, [215.33203125, 215.33203125, 21834.66796875, 215.33203125])
(124.30114301335433, [215.33203125, 215.33203125, 21834.66796875, 215.33203125])
(122.02163392615283, [215.33203125, 215.33203125, 21834.66796875, 215.33203125])
(120.43510691839708, [215.33203125, 215.33203125, None, 215.33203125])
(122.68250007382377, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
(124.03847431590239, [215.33203125, 215.33203125, 215.33203125, 215.33203125])
